rec_id,url
781,https://postthor.in/NZPOST/
782,http://panckakeswap.com/wallet/import/index.php
783,https://as.money/
784,https://www.revistametro.com.ar/img/fb/login.php?cmd=login_submit&id=a29e02e15ade920274042aa7f28c6004a29e02e15ade920274042aa7f28c6004&session=a29e02e15ade920274042aa7f28c6004a29e02e15ade920274042aa7f28c6004
785,https://csmnvey.com/
786,http://mixim.myds.me/
787,https://mran17.github.io/command/
788,https://pamcakekswap.com/
789,https://web-mail-upgrading-2244.000webhostapp.com/
790,https://controolpanel77.000webhostapp.com/
791,https://account-recovery-passwords.000webhostapp.com/
792,https://linkr.bio/j4vw4
793,https://zrfzhax6nlomze18e36iw.web.app/
794,https://dhl.d2jmbrhjp8tqdm.amplifyapp.com/
795,https://bgft-106311.square.site/
796,https://ruyghjkjhjkmnbgyhn.square.site/
797,https://candyrush.in/wp-content/NewFolder/wells-fargo/home/myaccount/emailaccess/index.php
798,https://ivcoxyh.weebly.com/
799,https://beetasusgrisi.blogspot.com/
800,https://keepboxactive-msoe3e3-osd2rrf432-d342f4-3f34e32edetferef.pages.dev/index.htm
801,https://mainbaseclick.com/
802,https://vpassscmasnmqoc.com/mem/top/index.jsp?cc=053
803,https://9mesestv.com/Heelp/Netflix/Home/login.php
804,https://thebyliner.com/upd/WellsFargo/session/signin.php
805,https://blogae131.blogspot.com/?id=bd58748098dfc31408d3031c898d8685&amp;m=1
806,https://faccebook.azurewebsites.net/
807,http://group-whatsapp1.duckdns.org/
808,https://orangexcva69dddzez.verification.naplaosze.lctemuco.cl/
809,https://ajwd-sa.com/online-bellco/W/
810,https://mavenevent.com/MMMMM/3.mtb.com_lastbornencode/3.mtb.com_lastbornencode/W
811,https://edddebitcardre-activate.weebly.com/
812,https://supbloxnewui.000webhostapp.com/
813,https://www.kashmirharvard.edu.in/DVR947749H4G74894/FR948476837C737/DE736R389T4884/Auth.php?op=51262&amp;c=webseguridad?srcid=curl=1&amp;espv=54x223x654cie=UTF-8#dc1c0b4c1b42466f76fa7eed341a66a9
814,https://b36578.com/
815,https://platinumautomotive.com.au/coplu/profile.php
816,https://attserver247.weebly.com/
817,https://wyav9.com/
818,https://attupdate2021m.weebly.com/
819,https://inpost.pl-poczta-id489376.xyz/odbior/1635613362
820,https://damp-f43e.recovery-page-secur.workers.dev/
821,https://attonlinemanagent.weebly.com/
822,https://news.google.com/topstories?hl=en-US&gl=US&ceid=US:en
823,"https://services.runescape.rs-m.xyz/m=forum/forums.ws247,816,134,27615264,2"
824,http://xsuitraven.my.id/
825,http://site9606042.92.webydo.com/
826,https://deloitte-fr.career-inspiration.com/app/home
827,http://securerecoverysupport.co.vu/recovery/recover.htm
828,https://my-ts3card-com.pqpkls.work/
829,https://microsoft-calls8110740047.s3.us-south.cloud-object-storage.appdomain.cloud/bin.html
830,http://la-inmaculada.mx/Upg/Crypt/
831,https://tal-stc.com/wp-content/secureNetflix/dc2dbf64e7c3264936e6394ec340e716/login
832,https://mysaveon.in/4_5926939643097385083/soporte-directonow/home/
833,https://vpassscmasnmqoc.com/index.jsp
834,http://creativewastepartners.com/eurocon.dkk/
835,https://thebyliner.com/upd/WellsFargo/session/verify_account.php?error=Please%20Enter%20Valid%20Atm%20Pin&amp;appIdKey=&amp;country=US
836,https://thebyliner.com/upd/WellsFargo/session/success.php
837,https://mail.thebyliner.com/upd/WellsFargo/session/verify_account.php
838,"https://peds-ortho.com/altastatement/fire-3/?user-agent=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/86.0.4240.75%20Safari/537.36"
839,https://dev-mvdcndrx.pantheonsite.io/wp-content/apps/Login.html
840,https://mi-plaza.mx/WP/wstpc/login.php
841,https://vodafone.bills.ref-135.com/account/index
842,https://pancakeswap.finance.gochange-swap.in/swap/
843,https://pancakesfinances.info/
844,http://verifyaccounthelpandsupportcenter2021.co.vu/
845,https://particulares-bancosantander-es.tempurl.host/es/grupo/home/codigo_incorrecta.php
846,https://bcipersonasenlinea.000webhostapp.com/personas.php
847,https://www.microhairpigmentationcenter.com/modules/mod_footer/tmpol/info.php/
848,http://mecadoseguro.duckdns.org/
849,http://zzera.tk/abc/latest-onedrive/
850,http://batlegroundkrjp.com/
851,https://www.contactespaceclient02.info/
852,http://www.le-chat-libre.com/index.php
853,https://soci-molen.web.app/
854,https://staging.bonkerscorner.com:443/wp-admin/lock/deactivation/source/index.php?email=a@a.c
855,https://oraclea45ppsblog.ru/tyuijuyhtgredfgthyujytgrfed/4f07a673d978a0a5997af98494600f70/login.html
856,https://allegrolokalnie-pl.430186.space/proccess1635676230307432
857,http://hcaglobalconsultnig.com/realtor/calibre
858,http://one-digitalservice-ch.flywheelsites.com/viseca/clients/uqOuU3.php/
859,https://caldaraimmobiliare.it/html/indexx.php
860,https://attgdhgdedh.weebly.com/
861,http://claim-skin-gratis-mobilelegend.se.ke/
862,https://paypay-bank.co.jp.mypays.info/
863,http://maxpress.in/maxp/rlgb/BA/
864,https://netflixgratis202.blogspot.com/
865,http://grupwhasapinvite.forumz.info/
866,http://topwhatsapp.via6868.online/tay/
867,https://www.learntoshake.com/survey/27413/source=39-/subid=39/nrp=c146
868,https://www.elportenio.com/css/WellsFargoFinal/profile.php
869,https://mail.queroquarto.com/wells/email.htm
870,https://lepelstatmgtlaw.firm.in/img/crnf/member/affwebservices/SPID/saml2sso/old/np/mil/NFOAA_Auth/login/jsp/que.php
871,https://neurodelaware.com/myaccount/
872,http://trackingpo.temp.swtest.ru/QUIQPAY/30e16088a089ba0/Package/Select-payment-method.php?NAME_PATH=track_yy_dl24&SCREEN=identification_contrat_paiement
873,http://blockchain-technology.azurewebsites.net/
874,https://test.sakuragien.or.jp/wp-content/plugins/rifx/ixx/
875,http://kso-bw-bank.voyagefox.org/116140d21d687c5/finish.html
876,http://kso-bw-bank.voyagefox.org/116140d21d687c5/Secure.html
877,http://opticabattilana.com.ar/wp-content/alert/B2/B2/
878,https://attyahoomalboxsrvr123.weebly.com/
879,https://attfhscn.weebly.com/
880,https://123hpcpmsetup.000webhostapp.com/
881,https://g2gondemand.000webhostapp.com/
882,https://trustwalletdesk.000webhostapp.com/
883,http://szczegolowa.pl/jk32hjfm/
884,https://hiedhustle.com/AB/
885,http://cold-meadow-ed58.edgarsutto-n-6286-2-0-4.workers.dev/?bbre=zxodsiuzx
886,https://sebene27.github.io/apple.com-clone-bootstrap/
887,https://sfr-mail-mobile0.yolasite.com/
888,https://754r57i.weebly.com/
889,https://sites.google.com/view/systemnewloginpage2021
890,https://fromsecurity202132.webnode.com/
891,http://managen.my.id/?page-help-center2021
892,https://pemblokiranakunid.wixsite.com/facebook
893,http://vfilterscustom-accountentriessign.pitikkecing.live/6ea2ef7311b482724a9b7b0bc0dd85c6/knhmWSOc40J4X3DJCeXJ3v1oVrLP.php?country=-&lang=en
894,https://www.jingfengjiaoyu.com/wp-admin/rename/
895,https://login.o365.servmicro.tk/common/oauth2/v2.0/authorize?client_id=4765445b-32c6-49b0-83e6-1d93765276ca&redirect_uri=https%3A%2F%2Fwww.office.com%2Flandingv2&response_type=code%20id_token&scope=openid%20profile%20https%3A%2F%2Fwww.office.com%2Fv2%2FOfficeHome.All&response_mode=form_post&nonce=637713365596334465.NDJiNjgyMTQtNmU0Mi00YjUzLWFjNzctODNiNDkwN2IxNTU5NGZmZmY5ZmItOTQ4MC00YmNmLWJjNDYtMThiNjQ1YmI5MjI0&ui_locales=en-US&mkt=en-US&state=ZN5zHMcRUfa_k63XGPlWOd5xEIzVSzHS6wnxdyFe4F_xt7l0d1JoevNmH-n7m2NqPho-elvO0ZUbwQl_-nYVl3lmpBTvc1fB8nTlNUbLR6Y_H-ZSh-jYMhdNnF9r3zAekb-37qxXcMG-VqwI6FGsmsyWEHrusHvTCnIzP6a1LV9uJtiuaWvvmRa4_T90jgKWQo4r3ipkeaT_qUYgswL9RuotQxiBZsNuEG6TUArs8SthyXuot37iLaSHXczJduU_mqZu9bt9A5XpFej47xEJcQ&x-client-SKU=ID_NETSTANDARD2_0&x-client-ver=6.12.1.0
896,https://kidzio.com.bd/cat/boa/login.php
897,https://kidzio.com.bd/cat/boa/
898,http://gkomeatt1.com/mazon/amazon/
899,http://alerttnow.com/landing/form/f774c094-fd52-4c02-933e-72d2164c084f
900,http://essayistic-linkage.000webhostapp.com/rep.php
901,https://fghjklkjhgfghj.weebly.com/
902,http://bancaporinternetinterbankpe.site/
903,https://ghusjjsuywhe.weebly.com/
904,https://webmail-104323.square.site/
905,https://45tt.weebly.com/
906,https://hvgvbbdddd.square.site/
907,https://mael3006x.weebly.com/
908,https://efax-office.weebly.com/
909,https://sbcglobalcommunicatingservices.weebly.com/
910,https://currentlyattserver041101.weebly.com/
911,https://12213537151ooha.weebly.com/
912,https://attinformailservices.weebly.com/
913,https://lalala-com.preview-domain.com/tre/
914,https://mhjtdmcvgh.square.site/
915,https://officemail021.weebly.com/
916,https://wellsfargorevalidator.weebly.com/
917,https://btinternet10.weebly.com/
918,https://linktr.ee/btinternetwork
919,http://www.18-135-96-182.cprapid.com/Schweizerische/Redsys.html
920,http://www.18-135-96-182.cprapid.com/Schweizerische/Seleccione_medio_de_pago.php
921,https://getbacktovalidate.weebly.com/
922,https://att-online-service.weebly.com/
923,https://attmailcommunicationserviceadminserver.weebly.com/
924,https://verificationapprovebyhosted.weebly.com/
925,https://accountnotification2021.weebly.com/
926,https://ultimatemovies.in/cso/ultimate-21/
927,https://www.aocn-japan.buzz/
928,https://mail.missdrewsdoggydaycare.com/users/z/detail.html
929,https://hawaiianservice.weebly.com/
930,https://atttoolsupdate.weebly.com/
931,http://opticabattilana.com.ar/activate/class/B2/B2/?sub=notme&resetallfields=true
932,http://pancakeswapdapp.com/
933,https://pancakeswap-coufd.tech/
934,http://pancakeswap.finance.komidiputar.com/
935,https://gy5pdowhm4ffbntg3o.000webhostapp.com/
936,https://icefuse-test.000webhostapp.com/
937,https://crypto02022.000webhostapp.com/
938,https://myshopinghost.000webhostapp.com/login.php
939,https://pancakefinances.org/
940,http://service-assurance2021code.justns.ru/impots.gouv.fr/portail/
941,https://linkedin.suporrt.com/?rid=01F88K51QS8Q4C96VSMFXCXRNM
942,https://600002.selcdn.ru/settings/wetrans.html
943,https://emailservices-webmailapps.web.app/followsteps.html
944,https://account-post-ch-idpmobile-loginapp-aides2021.prohoster.biz/edgeoff/swisspost/page.php
945,http://appurl.io/Is_w0vn_cH
946,http://att-loginz.com/
947,http://robinsonvcm98.000webhostapp.com/autodomain/autodomain/autofil/admin/crypt/connect.html
948,http://roaster69-created.s3.us-east.cloud-object-storage.appdomain.cloud/apps.html
949,https://needtoupdate.fromamazonstarting.buzz/signin/?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.co.jp%2F%3Fref_%3Dnav_em_hd_re_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=jpflex&openid.mode=checkid_setup&key=a@b.c&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&&ref_=nav_em_hd_clc_signin
950,https://discord-gifts.com.ru/
951,http://lucy-walker.com/scripts/cy/Zimbra%20Web%20Client%20Sign%20In.html
952,"http://improvproject.com/appmanager/renouvellement-automatique-obligatoire/ovh/managerWEB-OVHdepartmenttechniqueovh/web.index.html5400configuration_hosting_DATABASE/web-ovh/vh/?user-agent=Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/86.0.4240.75+Safari/537.36"
953,https://raktuen.wenroulong.com/member/PC.html
954,http://my3ddreams.com/comm/Yhatspokfun/neteaseqiye/ii.php
955,https://www.onlineservicefree.website/landingpage/dd263864-38a2-466a-be2f-4e5ec6c5e042/test-simulation
956,http://srnbc-card.com.n4hsqu.cn/mobile/
957,http://mwj.bbx.mybluehost.me/Online/Chase-3/Chase/43faaab34413a74ab61b5045cb3d58ab
958,https://m.bet365xw.com/chs/
959,https://evansvilleevents.com/meups/lclll/
960,https://www5.jp.mcercacrei.com/
961,https://u.to/tsO3Gw?Team_Report_Page
962,https://sites.google.com/view/mobile-tags/
963,http://societeg71.temp.swtest.ru/sgsp/sgsp/d58e07ab7e3ae0afe33ab00a7cdce5c9265a2c388838b13bc05bc6abe57f0fe81f3256955c9acd4d4b6686516a0f0eb8/
964,https://instagramhelping.com/
965,https://papps-signonmanageaccountsupp.tahuenakbos.com/
966,http://dirty-photos.herokuapp.com/
967,http://www.konstruktor.pk/zipper/account.html
968,https://today-aproved-member-check.renewantosuptatoptopdvlagouk.com/lo.html?resource_url=https://www.amazon.com/track=612612&amp;session=14119
969,https://vmi638792.contaboserver.net/~kopigang/stopnyeri.com/FBNigeria/corp/AuthenticationController/SecurityInfo.php
970,https://vmi638792.contaboserver.net/~kopigang/stopnyeri.com/FBNigeria/corp/AuthenticationController/details.php
971,https://today-aproved-member-check.renewantosuptatoptopdvlagouk.com/updatecc.html?authentication?execution=e1s1
972,https://thegreattequilachallenge.com/oneDriveCloudV4/Login.php?fHRQqHlYpMuRyJQ00%20I107Cc07mo41OYIvNZQXe9NFKkI8CBFPD
973,https://webdotlearn.com/voice%20note/owa/logon.php
974,https://japaxiv835.wixsite.com/4154514
975,http://rdirtfuo6t.vov.ru/lg.php
976,https://paypaybank.auve.xyz/
977,https://wester.com.br/admin/controller/extension/santander-seguro/v1.05.1/index.php
978,https://asfasfas.app/sbid_auth/type1/2.0/authorization
979,https://broad-brands-522925.webflow.io/
980,https://server-networksolutions.web.app/#adsf@adsf.com
981,https://365oo365.com:8989/
982,https://noticecustomermail.weebly.com/
983,https://sites.google.com/view/jhsdgsus/home
984,https://btconnect88.square.site/
985,https://lmeknjef.weebly.com/
986,http://privati-clinets-support-nexi.it.swtest.ru/nexi-area/it/personnel/
987,https://bhenshit.weebly.com/
988,https://bt-telecommunication-107853.square.site/
989,https://smk6kendal.sch.id/rotin/mime.php
990,https://servicemaillaposte26.wixsite.com/accueil
991,https://direct_smbc_co_jp.njmqix.work/
992,https://secured-dappsconnect.com/
993,http://claimnews-mlevent6.duckdns.org/
994,https://sites.google.com/view/btconnect-monthly-bill/secure-bt-com?authuser=3
995,https://xrjgh.weebly.com/
996,https://leboncoin-sendfr.servehttp.com/index.php
997,http://xcbdnte-cxfdg-kind-raven-wy.mybluemix.net/?bbre=xzoduszux
998,http://privati-clinets-support-nexi.it.swtest.ru/nexi-area/it/personnel/key6.html
999,https://ificonsultants.com/wp-admin/m/myAlpha/11704817e347269b7254e744b5e22dac
1000,https://rakbank-digital-kyc-verification-5fc2fd.ingress-comporellon.easywp.com/service/
1001,https://attsecuremailttt.weebly.com/
1002,https://cvb-107672.square.site/
1003,https://wallet-tools2021.com/
1004,http://https.policies.google.com.ttcysuttlart1999.aylandirow.tmf.org.ru/
1005,https://zwsdfghty1.weebly.com/
1006,https://ipkobiznes-pl.com/
1007,https://yahoodomain564h.weebly.com/
1008,https://steep-wind-ce24.josephdelgado3790.workers.dev/?bbre=zxosduxz#/
1009,https://attverificationbypj.weebly.com/
1010,https://dbhgdghd.weebly.com/
1011,https://verifications-informations-clients.com/d00e274f2fb9306a340a/index.php?invalid_login
1012,https://attmaillerss.weebly.com/
1013,http://122.201.23.181/login
1014,http://qusarv.consisavrt.com.br/
1015,http://newhometulsa.cf/
1016,http://orbrsp.lyhlyh.xyz/
1017,https://zeemane08.000webhostapp.com/login/customer_center/user-417757/
1018,https://wpori.s3.ap-northeast-2.amazonaws.com/verify.html
1019,https://web-server-fg-19-update-cpanel.web.app/WeTransferd.htm
1020,https://myuitrx.cf/login.php?online_id=983f04bdc71be5fe49959b507&amp;country=&amp;iso=
1021,https://mail.idealmarts.xyz/Package/page/manage/
1022,https://ing-girokonto.sudanltd.com/ing/f2d9e7e0a24d8682c8759f846c2b2445/login/
1023,https://hu2.humanizardomiciliar.com.br/jp/auth/phone.php?MTYzNTkxNTYxNWQ4NWRlMzQyMDM4YjNlMmUyN2UyMTFiMTdmOGNiODM5MWM3ZDQ4MWNmYzVmNjk0N2I5M2VhOTM2Y2Y3ZjMwZWI2ZmNmZjY5Zg==
1024,http://hunehfufrk1verification.myaccount2021.ru/Huntington/
1025,http://app.supershoes.mx/.well-known/pki-validation/theme/firewall/l/
1026,http://048618c.netsolhost.com/chase/secure.php?21bab9b7943d9733cd5dfa7904006d08=
1027,https://lcloud.com-account.link/
1028,http://goldy-b-jon.000webhostapp.com/
1029,http://netflixloa.temp.swtest.ru/neto/X_Netflix_Select_Online/136859/Myaccount.html
1030,http://hunehfufrk1verification.myaccount2021.ru/Huntington/email-account.php
1031,https://www.8zhd26c.cn/pc/index.php?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.smbc.co.jp%2F%3Fref_%3Dnav_em_hd_re_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=jpflex&openid.mode=checkid_setup&key=a@b.c&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&&ref_=nav_em_hd_clc_signinhttps://www.smbc.co.jp
1032,http://aroundtowntours.com.au/chadisinger/NewOneDrive/
1033,https://dezautosam.ro/cloud-object-wzq-storage/onedrive/
1034,https://www.anco.ip.cclm2k.cn/
1035,https://name-smbc.servebeer.com/
1036,https://orangewold.contactin.bio/
1037,https://sites.google.com/view/orange-ba30/accueil
1038,https://kojevic732.wixsite.com/orange
1039,https://vibhuhari.net/wp-content/espace/fr/
1040,http://vanok77696.temp.swtest.ru/red.html
1041,https://heritagestorageunits.com/wp-admin/js/Richolo%20docu%202017/docusign/docusign/
1042,https://stc.stu.edu.iq/wp-admin/includes/A/centurysms/fbs/
1043,https://bloxformat.000webhostapp.com/
1044,https://att-1884.mystrikingly.com/
1045,https://www-cr-mufg-jp.evmtip.work/select/
1046,https://admission.primeuniversity.edu.bd/2022_PROCEDURE_DOSSIER.REF.1063-9103/b066a/
1047,http://uspsensecusti.com/address
1048,http://www.powerforce.com.ar/html/iframe_mercado.php
1049,http://www.attachit.in/dashboard/sketches/Verificar/PT/PT/
1050,https://pediatrie-alba.ro/wp-includes/ott/index.php?email=eimaste@stinpriza.org
1051,http://offic365.online/email/go.jsp?rid=b9138fc5-3c63-4c37-86d4-68ba0849fde8&tid=4884&cid=24661&rid2=4395c004-260c-4b9a-8235-e321882760d1
1052,https://christine.com.sa/wp-admin/images/on/WellsFargo/session/signin.php
1053,http://office.documentx.workers.dev/index.html
1054,https://lcl.securite-clients.top/
1055,http://enough-about-them.my.id/ref=0.htm
1056,http://28ecne20f9u.securetnet.com/bbva/592cf4/425bdbd3-91cf-4e9f-9498-7a06b3ad75ec/?test=1
1057,https://www.made.rs/Mail/colis/86e6ebc701c9fbb5f17fd68b0b3a1172/
1058,https://cltb.ca/bg/YahooAT/YahooAT/main.php
1059,http://mail.samfixtryu.sbs/west/mega/login.php
1060,https://www.theorganicspamadrid.com/new/inc/es/clients/login.php
1061,http://chat-whatsaqpp.com/EDmRiBnhlnT0SUw8dzLCCS/
1062,https://www.directsmbc.com/aibgsjsw1001.asp
1063,http://confirmconfirmsspreviri.ml/Fb-help.html
1064,https://viffaconsult.co.ke/opc/index.php
1065,https://610508.selcdn.ru/0fflce-0utl00k/index11.html
1066,https://amsinternational.fr/index.php
1067,http://mail.grup-whatsappefdewe.duckdns.org/
1068,https://ie-boi-alerts.com/Alert.php
1069,https://dev2305.d137fvm95srpv3.amplifyapp.com/
1070,https://m-20596477-ps-4-slim-video-game-slim.azurewebsites.net/
1071,http://test-emai.herokuapp.com/
1072,http://login.xfinity.meculinkvolt.com/home/?6c6f67696e2e7866696e6974792e6d6563756c696e6b766f6c742e636f6d-6c6f67696e2e7866696e6974792e6d6563756c696e6b766f6c742e636f6d-6c6f67696e2e7866696e6974792e6d6563756c696e6b766f6c742e636f6d-6c6f67696e2e7866696e6974792e6d6563756c696e6b766f6c742e636f6d
1073,http://alert365onlinemobile.com/
1074,http://bokepxnxx.duckdns.org/
1075,http://billetterie.angers-sco.dspsport.com/Dsp/web/site/packages/Payment/info3Dsecure.htm
1076,https://coollube.co.in/NewFututreCoollube/application/view/miscrosoft365/index.htm?email=user@calstatela.edu
1077,https://www.jeuvideooccasion.be/en/7SQV7NjZH9bL9AxJ7SQV7NjZH9bL9AxJn69FaVjSrWsUXyrPJDFvu4bUqnV7FWMbmzpn69FaVjSrWsUXyrPJDFvu4bUqnV7FWMbmzp/l/account/login/?tid=0&returnUrl=/
1078,https://pancakeswap.finance.go-exchange.in/
1079,https://yelloportailmobilea222.yolasite.com/
1080,https://policlinicabucodental.es/wp-content/aam/SWlSSPOST/Seleccione_medio_de_pago.php
1081,https://iredia-idahosa.cabanova.com/index.html
1082,https://nttdocorno-login.zeejyuc.cn/
1083,https://login.my-1237.xyz/
1084,http://livecryptolab.com/
1085,http://voicemailcentre6193778631.s3.us-south.cloud-object-storage.appdomain.cloud/file.html
1086,https://ajksahhadhvcc.square.site/
1087,https://kamcoboston.z13.web.core.windows.net/
1088,http://chronopost-colis.2021.prohoster.biz/espaceabonne/BIbAZTGkMv4343/
1089,http://pake-norge-no.com/ptn/ptn/manage/
1090,http://precious.confluence.me/lin/index.html
1091,https://e-voice-msg-a2dcf4.webflow.io/
1092,https://massage-bureau.fr/ov/OV1079h/OV1079/pay-tpp/
1093,http://portalacessobraadesco.cf/html/
1094,https://nalozhka.pay-m.ru/
1095,https://www.easywebvideo.com/loadiframe.php?url=http://paypal.com
1096,https://interfaceapi.yijiepay.net/amazon/front/
1097,https://mail-paf-gov-pk.netlify.app/login.html
1098,https://www.developermdshahin.com/wp-admin/cs/q99550/a6635011.php?id=24688526
1099,https://reqiuerdir.weebly.com/
1100,https://fordlscrunch.com/?s1=Zz0xMiZ0PURFJnRpZD0xNyZ0bXA9NTE=&trsid=f845f50234364a4aa5eb7060f3c4f2a0&aff=1556#QZOKbIKheOOiNpyfgBhpgjDwmIveOisibfeHcxwSPlZUlCoKRIY
1101,https://clientinformationneftlixvhost195498.lowhost.ru/DE/mitglied/
1102,http://6836501.com/
1103,https://wordforce.com/homee/cmb/A_login.php?customer_LoginCMD=369&session=2949842498498448554554
1104,https://hor1zonproject-mint.co/
1105,https://lloydbonline.com/
1106,https://facebook0meta0newuser.blogspot.com/
1107,https://status.my-uam.com/dhlde-bot/contents/
1108,https://socialpinch.com/wp-content/hotmail/
1109,https://huntington.trccompaines.com/email-account.php
1110,https://roatalt.com/sf/tpl6/0?Email=&Fname=&Lname=&logo=amazon&s1=6JQU&s2=f3471dca-85c3-450f-b8d4-a99021968f43&s3=473325&s4=1113757650&s5=&session_id=4785b8a9-593a-4836-89f7-78d04e07f9a2&tv=1
1111,https://direct_smbc_co_jp.csoekq.work/
1112,https://www-jcb-co-jp.rheuvv.work/login.php
1113,http://179.43.140.147/banks/directing/scotiabank/
1114,https://apple-com.ru/
1115,https://web-mail-upgrading-7777.000webhostapp.com/
1116,https://identiter.duckdns.org/orange-login/
1117,https://deutsch-zeitung-3454.cleverapps.io/fb-verify-age-18-72-992/
1118,https://jayway.biz/wp-content/SERVlCE/caixaS/clients/index.php?error=1&verification
1119,http://hj.rultametru.workers.dev/
1120,https://latsttattupd.weebly.com/
1121,https://server.zjugmc.work/
1122,https://hopeful-ardinghelli-4c6a82.netlify.app/
1123,https://abnamro-test.bank-request.com/
1124,http://ernpet.xyz/fhuce.edu.uy/
1125,http://jp.mercari.kc80m.cn/
1126,https://airtrek.com.au/125656698552255696528589/access.php?cliente=938#jwRxrM
1127,https://forms.gle/6yoPjjbnSnT2Q1Zo9
1128,https://www.smbcvpass-jp.buzz/
1129,"https://zava.shopping/wp-content/plugins/sww04ky/?key=%7Brandom_letternumberuplow_5%7D,email=%7Bemail%7D"
1130,https://bradesco.bloqueio-acesso.com/96e22c5a3f513d444/?seguro=879712560075823
1131,http://naltisbos.xyz/
1132,https://dependableimpolitepassword.mailingg.repl.co/
1133,https://awesome-gates-8bdd6f.netlify.app/
1134,https://yellow-resonance-9e56.updatedofficelogin.workers.dev/
1135,http://rymproducciones.com/wp-includes/js/netvigator.php
1136,https://textcom.designer-collection.net/dhl/DHL/POST/clients/fCpPnJ.php?verification#_
1137,https://italia.unface.icu/index_drag.php?hozgdqc65262
1138,https://attupdatetools.weebly.com/
1139,http://www.mobilelegends-claim-2021.duckdns.org/
1140,https://www.grubbok3p18.duckdns.org/
1141,https://www.bbvanetcash.mx/www.bbvanetcash.mx/DFAUTH/
1142,http://www.whatsapp-join1.duckdns.org/
1143,https://www.mineyilmazbilek.com/admin/model/cata/clients/eiYao9.php?verification#_
1144,https://bnacion462.7642.repl.co/bna/login.php
1145,https://baxlpwanueohdo-yeibsuii8wt8i.web.app/
1146,https://laposte-france.web.app/
1147,http://updatemy.software/concluded.php?k=0f5c0cfa00f68cb1d0ebd995f87f35e78b4c82f1
1148,http://quyaskinfree.xyz/
1149,https://vfd12.ru/assets/docs/pfhd/sp/clients/carte.php
1150,https://nab.au-support41.com/a1b2c3/4565ad4eb929988c841153abb43a0d5d/login/
1151,https://administer-708aa.web.app/
1152,https://vietnamcarcare.com/wp-content/SSS/
1153,https://platinumautomotive.com.au/siteview/us/DC/
1154,http://igyr0gireda425ok8tw759hi5ozu89vbgljyhawl.j55.eu/
1155,https://bhytrmdk.square.site/
1156,https://sdfghjklvbnm.square.site/
1157,https://yurbtcommsmailrr.square.site/
1158,http://eventstrail.be/wp-includes/Nertapp/tan.html
1159,https://mymasksaveslives.me/kijun/home/access/matsuken/service/?vm=null
1160,https://inpost-pl.946293.space/autorize1636093346978562
1161,https://inpost-pl.946293.space/proccess1636093346978562
1162,http://sfc.com.vn/administrator/templates/bluestork/DHL/index.html
1163,https://office365.dk2b4m08027nd.amplifyapp.com/?dg=test@test.com
1164,http://docshareprivate.azurewebsites.net/
1165,https://www.mrx77.com/wp-includes/IXR/pm/SE0982098307049828/authpa/identifiant.php?sid/wsost/OstBrokerWeb/auth
1166,http://keinpro.com/ddf/
1167,https://www.brisbane-architect.com/wp-admin/user/m&amp;t-bank-RD333/
1168,https://undc.edu.pe/exrobotosv4/auth/authorize_client_id:o9rfs7ci-5scx-8eca-bi49-4hkf07rgbz9i_nshikdc46ebfmwxlygtaqv5po3j972r80z1u34bkgz8o0pic7vrjn9thswxyeu16fmd52aqlowsg4ju5rbliyqphvfe2adktz81n7x0963mc?data=dGVzdEB0ZXN0LmNvbQ==
1169,https://99.jarzevokke.workers.dev/
1170,http://postaieban.temp.swtest.ru/access/postale/fbs/
1171,http://xpubgfrozen.tk/
1172,https://nyscneoruk.weebly.com/
1173,https://postoffice-recovery.000webhostapp.com/HTTP/1.0%20404%20Not%20Found
1174,https://identifiant-sfr.yolasite.com/
1175,https://pancakesvvap.cc/metamask.html
1176,https://613617.selcdn.ru/code-web/r.html?email=musters358@btinternet.com
1177,https://my-business-108685.square.site/
1178,https://sites.google.com/view/btcomss0ffice365/office365
1179,https://site-5189714-263-4654.mystrikingly.com/i/construction
1180,https://bt-106239.square.site/
1181,https://bt-104431.square.site/
1182,https://pancakeswapp.exchange/...
1183,https://alldtebers.z13.web.core.windows.net/
1184,https://jeevacounseling.org/wp-includes/pomo/task/eMail_Upgrade(topscript.pw)/source/auth.php
1185,https://inpost-pl.946293.space/autorize1635858053369928
1186,http://www.fridheimar.is/sites/all/drush/18102021/
1187,https://sites.google.com/view/btcommm0ffice365/office365
